name,id,nametype,recclass,mass_grams,fall,year,reclat,reclong,geolocation,geometry,state_abbrev,state,county,country,elevation
Seminole (c),23490,Valid,H4,1711.0,Found,1967,32.55,-102.39166999999999,"(32.55, -102.39167)",POINT (-102.39167 32.55),None_Found,Texas,Gaines County,United States,0.0
Seminole (d),23491,Valid,H6,1710.0,Found,1976,32.71667,-102.65,"(32.71667, -102.65)",POINT (-102.65 32.71667),None_Found,Texas,Gaines County,United States,0.0
Seminole (e),23492,Valid,H5,758.2,Found,1977,32.71667,-102.65,"(32.71667, -102.65)",POINT (-102.65 32.71667),None_Found,Texas,Gaines County,United States,0.0
Seminole (f),54436,Valid,H5,5421.0,Found,2008,32.700379999999996,-102.67268,"(32.70038, -102.67268)",POINT (-102.67268 32.70038),None_Found,Texas,Gaines County,United States,0.0
Seminole (g),55293,Valid,H5,640.4,Found,1999,32.71667,-102.65,"(32.71667, -102.65)",POINT (-102.65 32.71667),None_Found,Texas,Gaines County,United States,0.0
Seminole Draw (a),23493,Valid,L6,478.0,Found,1976,32.71667,-102.65,"(32.71667, -102.65)",POINT (-102.65 32.71667),None_Found,Texas,Gaines County,United States,0.0
Seminole Draw (b),23494,Valid,H5,1192.7,Found,1976,32.71667,-102.65,"(32.71667, -102.65)",POINT (-102.65 32.71667),None_Found,Texas,Gaines County,United States,0.0
Seneca,23497,Valid,H4,1900.0,Found,1936,39.83333,-96.06667,"(39.83333, -96.06667)",POINT (-96.06667 39.83333),None_Found,Kansas,Nemaha County,United States,0.0
Seneca Falls,23498,Valid,"Iron, IIIAB",4000.0,Found,1850,42.91667,-76.78333,"(42.91667, -76.78333)",POINT (-76.78333 42.91667),None_Found,New York,Seneca County,United States,0.0
Seneca Township,23499,Valid,"Iron, IVA",11500.0,Found,1923,41.78333,-84.18333,"(41.78333, -84.18333)",POINT (-84.18333 41.78333),None_Found,Michigan,Lenawee County,United States,0.0
Seth Ward,23505,Valid,H5,3800.0,Found,1977,34.26889,-101.64721999999999,"(34.26889, -101.64722)",POINT (-101.64722 34.26889),None_Found,Texas,Hale County,United States,0.0
Seymour,23511,Valid,"Iron, IAB-MG",25900.0,Found,1940,37.2375,-92.78694,"(37.2375, -92.78694)",POINT (-92.78694 37.2375),None_Found,Missouri,Webster County,United States,0.0
Shafter Lake,23513,Valid,H5,3027.0,Found,1933,32.4,-102.58333,"(32.4, -102.58333)",POINT (-102.58333 32.4),None_Found,Texas,Andrews County,United States,0.0
Shallowater,23522,Valid,Aubrite,4650.0,Found,1936,33.7,-101.93333,"(33.7, -101.93333)",POINT (-101.93333 33.7),None_Found,Texas,Lubbock County,United States,0.0
Sharon Springs,23524,Valid,L6,23400.0,Found,1983,38.77083,-101.79833,"(38.77083, -101.79833)",POINT (-101.79833 38.77083),None_Found,Kansas,Wallace County,United States,0.0
Shaw,23526,Valid,L6/7,17500.0,Found,1937,39.53333,-103.33333,"(39.53333, -103.33333)",POINT (-103.33333 39.53333),None_Found,Colorado,Lincoln County,United States,0.0
Sheephole Valley,23527,Valid,H4,62.1,Found,1999,34.125,-115.56333000000001,"(34.125, -115.56333)",POINT (-115.56333 34.125),None_Found,California,San Bernardino County,United States,0.0
Sheephole Valley 002,23528,Valid,L4,4.4,Found,1999,34.125,-115.56333000000001,"(34.125, -115.56333)",POINT (-115.56333 34.125),None_Found,California,San Bernardino County,United States,0.0
Shields,23533,Valid,H5,9780.0,Found,1962,38.7,-100.35,"(38.7, -100.35)",POINT (-100.35 38.7),None_Found,Kansas,Gove County,United States,0.0
Shingle Springs,23535,Valid,"Iron, ungrouped",39000.0,Found,1869,38.66667,-120.93333,"(38.66667, -120.93333)",POINT (-120.93333 38.66667),None_Found,California,El Dorado County,United States,0.0
Shrewsbury,23581,Valid,"Iron, IAB-sLL",12000.0,Found,1907,39.76667,-76.66667,"(39.76667, -76.66667)",POINT (-76.66667 39.76667),None_Found,Pennsylvania,York County,United States,0.0
Sidney,23585,Valid,L,6000.0,Found,1941,41.05,-102.9,"(41.05, -102.9)",POINT (-102.9 41.05),None_Found,Nebraska,Cheyenne County,United States,0.0
Sierra Blanca,23587,Valid,"Iron, IAB?",405.0,Found,1784,27.15,-104.9,"(27.15, -104.9)",POINT (-104.9 27.15),None_Found,Chihuahua,,México,0.0
Sierra County,23589,Valid,H5,1000.0,Found,1962,33.0,-107.5,"(33.0, -107.5)",POINT (-107.5 33),None_Found,New Mexico,Sierra County,United States,0.0
Signal Mountain,23592,Valid,"Iron, IVA",63500.0,Found,1919,32.5,-115.5,"(32.5, -115.5)",POINT (-115.5 32.5),None_Found,Baja California,Municipio de Mexicali,México,0.0
Silurian Dry Lake,23595,Valid,LL6,43.8,Found,2000,35.517520000000005,-116.17607,"(35.51752, -116.17607)",POINT (-116.17607 35.51752),None_Found,California,CAL Fire San Bernardino Unit,United States,0.0
Silver Bell,23596,Valid,"Iron, IIAB",5100.0,Found,1939,32.48333,-111.56667,"(32.48333, -111.56667)",POINT (-111.56667 32.48333),None_Found,Arizona,Pima County,United States,0.0
Silver Crown,23597,Valid,"Iron, IAB-MG",11600.0,Found,1887,41.23333,-104.98333000000001,"(41.23333, -104.98333)",POINT (-104.98333 41.23333),None_Found,Wyoming,Laramie County,United States,0.0
Silver Dry Lake 001,23598,Valid,L4,218.8,Found,2000,35.373329999999996,-116.125,"(35.37333, -116.125)",POINT (-116.125 35.37333),None_Found,California,San Bernardino County,United States,0.0
Silver Dry Lake 002,23599,Valid,H6,16.5,Found,2000,35.344429999999996,-116.11485,"(35.34443, -116.11485)",POINT (-116.11485 35.34443),None_Found,California,CAL Fire San Bernardino Unit,United States,0.0
Silverton (Texas),23601,Valid,H4,2576.0,Found,1938,34.53333,-101.18333,"(34.53333, -101.18333)",POINT (-101.18333 34.53333),None_Found,Texas,Briscoe County,United States,0.0
Skiff,23622,Valid,H4,3540.0,Found,1966,49.25,-111.86667,"(49.25, -111.86667)",POINT (-111.86667 49.25),None_Found,Alberta,County of Warner,Canada,0.0
Skookum,23623,Valid,"Iron, IVB",16000.0,Found,1905,63.916669999999996,-139.33333000000002,"(63.91667, -139.33333)",POINT (-139.33333 63.91667),None_Found,Yukon,,Canada,0.0
Slaton,23625,Valid,L4,1070.0,Found,1941,33.43333,-101.75,"(33.43333, -101.75)",POINT (-101.75 33.43333),None_Found,Texas,Lubbock County,United States,0.0
Sligo,23644,Valid,H3.9,78.0,Found,1976,33.11861,-102.74056,"(33.11861, -102.74056)",POINT (-102.74056 33.11861),None_Found,Texas,Yoakum County,United States,0.0
Slovak,23647,Valid,H5,8220.0,Found,1962,34.65,-91.58333,"(34.65, -91.58333)",POINT (-91.58333 34.65),None_Found,Arkansas,Prairie County,United States,0.0
Smith Center,23649,Valid,L6,1585.0,Found,1937,39.83333,-99.01666999999999,"(39.83333, -99.01667)",POINT (-99.01667 39.83333),None_Found,Kansas,Smith County,United States,0.0
Smithland,23650,Valid,"Iron, IVA",5000.0,Found,1839,37.13333,-88.4,"(37.13333, -88.4)",POINT (-88.4 37.13333),None_Found,Kentucky,Livingston County,United States,0.0
Smithonia,23651,Valid,"Iron, IIAB",69900.0,Found,1940,34.0,-83.16667,"(34.0, -83.16667)",POINT (-83.16667 34),None_Found,Georgia,Oglethorpe County,United States,0.0
Smith's Mountain,23652,Valid,"Iron, IIIAB",5000.0,Found,1863,36.41667,-80.0,"(36.41667, -80.0)",POINT (-80 36.41667),None_Found,North Carolina,Rockingham County,United States,0.0
Smithville,23654,Valid,"Iron, IAB-MG",70500.0,Found,1840,35.98333,-85.85,"(35.98333, -85.85)",POINT (-85.85 35.98333),None_Found,Tennessee,DeKalb County,United States,0.0
Smokey Spring,57453,Valid,H4,254.0,Found,2011,40.95465,-118.49693,"(40.95465, -118.49693)",POINT (-118.49693 40.95465),None_Found,Nevada,Humboldt County,United States,0.0
Smyer,23655,Valid,H6,3273.0,Found,1968,33.58333,-102.16667,"(33.58333, -102.16667)",POINT (-102.16667 33.58333),None_Found,Texas,Hockley County,United States,0.0
Snyder,23657,Valid,H3,16900.0,Found,1983,32.71667,-100.91667,"(32.71667, -100.91667)",POINT (-100.91667 32.71667),None_Found,Texas,Scurry County,United States,0.0
Snyder Hill,23658,Valid,L5,1160.0,Found,1994,32.15833,-111.11333,"(32.15833, -111.11333)",POINT (-111.11333 32.15833),None_Found,Arizona,Pima County,United States,0.0
Social Circle,23659,Valid,"Iron, IVA",99300.0,Found,1927,33.7,-83.7,"(33.7, -83.7)",POINT (-83.7 33.7),None_Found,Georgia,Walton County,United States,0.0
Sombrerete,23664,Valid,"Iron, IAB-sHL",10000.0,Found,1958,23.633329999999997,-103.66667,"(23.63333, -103.66667)",POINT (-103.66667 23.63333),None_Found,Zacatecas,Sombrerete,México,0.0
Somervell County,23665,Valid,"Pallasite, PMG",11800.0,Found,1919,32.18333,-97.8,"(32.18333, -97.8)",POINT (-97.8 32.18333),None_Found,Texas,Somervell County,United States,0.0
Somesbar,23666,Valid,H6,60.0,Found,1977,41.38333,-123.5,"(41.38333, -123.5)",POINT (-123.5 41.38333),None_Found,California,Siskiyou County,United States,0.0
Soper,23669,Valid,"Iron, ungrouped",3700.0,Found,1938,34.03333,-95.58333,"(34.03333, -95.58333)",POINT (-95.58333 34.03333),None_Found,Oklahoma,Choctaw County,United States,0.0
South Bend,23675,Valid,"Pallasite, PMG",2500.0,Found,1893,41.65,-86.21667,"(41.65, -86.21667)",POINT (-86.21667 41.65),None_Found,Indiana,Saint Joseph County,United States,0.0
South Byron,23676,Valid,"Iron, ungrouped",6000.0,Found,1915,43.03333,-78.03333,"(43.03333, -78.03333)",POINT (-78.03333 43.03333),None_Found,New York,Genesee County,United States,0.0
South Plains,23680,Valid,L5,4763.0,Found,1971,34.26667,-101.25,"(34.26667, -101.25)",POINT (-101.25 34.26667),None_Found,Texas,Floyd County,United States,0.0
Southampton,23682,Valid,Pallasite,3580.0,Found,2001,44.50642,-81.37217,"(44.50642, -81.37217)",POINT (-81.37217 44.50642),None_Found,Ontario,Bruce County,Canada,0.0
Spade,23686,Valid,H6,8860.0,Found,2000,34.00111,-102.12833,"(34.00111, -102.12833)",POINT (-102.12833 34.00111),None_Found,Texas,Lamb County,United States,0.0
Spearman,23687,Valid,"Iron, IIIAB",10400.0,Found,1934,36.25,-101.21667,"(36.25, -101.21667)",POINT (-101.21667 36.25),None_Found,Texas,Hansford County,United States,0.0
Springer,23688,Valid,H5,8143.0,Found,1965,36.346109999999996,-97.185,"(36.34611, -97.185)",POINT (-97.185 36.34611),None_Found,Oklahoma,Noble County,United States,0.0
Springfield,23689,Valid,L6,3200.0,Found,1937,37.38333,-102.63333,"(37.38333, -102.63333)",POINT (-102.63333 37.38333),None_Found,Colorado,Baca County,United States,0.0
Springfield (b),23690,Valid,L,229.3,Found,1937,37.48333,-102.67667,"(37.48333, -102.67667)",POINT (-102.67667 37.48333),None_Found,Colorado,Baca County,United States,0.0
Springlake,23691,Valid,L6,17300.0,Found,1980,34.344440000000006,-102.22361,"(34.34444, -102.22361)",POINT (-102.22361 34.34444),None_Found,Texas,Castro County,United States,0.0
Springwater,23692,Valid,"Pallasite, PMG-an",67600.0,Found,1931,52.0,-108.3,"(52.0, -108.3)",POINT (-108.3 52),None_Found,Saskatchewan,Division No. 12,Canada,0.0
Spruce 001,56165,Valid,L5,983.0,Found,2011,40.801,-114.70100000000001,"(40.801, -114.701)",POINT (-114.701 40.801),None_Found,Nevada,Elko County,United States,0.0
Spruce 002,56166,Valid,L6,18.0,Found,2011,40.792,-114.708,"(40.792, -114.708)",POINT (-114.708 40.792),None_Found,Nevada,Elko County,United States,0.0
St. Ann,23079,Valid,H6,373.5,Found,1938,40.45,-100.75,"(40.45, -100.75)",POINT (-100.75 40.45),None_Found,Nebraska,Frontier County,United States,0.0
St. Francois County,23085,Valid,"Iron, IC",3600.0,Found,1863,37.75,-90.5,"(37.75, -90.5)",POINT (-90.5 37.75),None_Found,Missouri,St. Francois County,United States,0.0
St. Genevieve County,23086,Valid,"Iron, IIIF",244500.0,Found,1888,37.96667,-90.31667,"(37.96667, -90.31667)",POINT (-90.31667 37.96667),None_Found,Missouri,Sainte Genevieve County,United States,0.0
St. Lawrence,23088,Valid,LL6,2600.0,Found,1965,31.73333,-101.505,"(31.73333, -101.505)",POINT (-101.505 31.73333),None_Found,Texas,Glasscock County,United States,0.0
St. Peter,23094,Valid,L5,6800.0,Found,1957,39.4,-100.03333,"(39.4, -100.03333)",POINT (-100.03333 39.4),None_Found,Kansas,Graham County,United States,0.0
St. Vrain,23095,Valid,OC,45.5,Found,1971,34.318329999999996,-103.47166999999999,"(34.31833, -103.47167)",POINT (-103.47167 34.31833),None_Found,New Mexico,Curry County,United States,0.0
Starvation Flat,44800,Valid,L5,1250.0,Found,2002,36.7845,-114.94967,"(36.7845, -114.94967)",POINT (-114.94967 36.7845),None_Found,Nevada,Clark County,United States,0.0
Statesboro,23715,Valid,L5,2158.26,Found,2000,32.4375,-81.91667,"(32.4375, -81.91667)",POINT (-81.91667 32.4375),None_Found,Georgia,Bulloch County,United States,0.0
Staunton,23716,Valid,"Iron, IIIE",43500.0,Found,1869,38.21667,-79.05,"(38.21667, -79.05)",POINT (-79.05 38.21667),None_Found,Virginia,Augusta County,United States,0.0
Sterley,56575,Valid,"Pallasite, PMG",1724.8,Found,1950,34.21,-101.39,"(34.21, -101.39)",POINT (-101.39 34.21),None_Found,Texas,Floyd County,United States,0.0
Sterling,23723,Valid,Pallasite,679.5,Found,1900,40.6,-103.18333,"(40.6, -103.18333)",POINT (-103.18333 40.6),None_Found,Colorado,Logan County,United States,0.0
Stewart Valley 001,55530,Valid,H6,75.59999999999998,Found,2001,36.2058,-116.17042,"(36.2058, -116.17042)",POINT (-116.17042 36.2058),None_Found,California,,United States,0.0
Stewart Valley 002,55531,Valid,L6,28.9,Found,2001,36.20758,-116.16918000000001,"(36.20758, -116.16918)",POINT (-116.16918 36.20758),None_Found,California,,United States,0.0
Stewart Valley 003,55588,Valid,H4,6.8,Found,2001,36.211529999999996,-116.16785,"(36.21153, -116.16785)",POINT (-116.16785 36.21153),None_Found,California,,United States,0.0
Stewart Valley 004,55532,Valid,L6,58.9,Found,2001,36.25547,-116.18552,"(36.25547, -116.18552)",POINT (-116.18552 36.25547),None_Found,Nevada,Nye County,United States,0.0
Stewart Valley 005,55533,Valid,L6,62.0,Found,2001,36.22907,-116.17935,"(36.22907, -116.17935)",POINT (-116.17935 36.22907),None_Found,Nevada,Nye County,United States,0.0
Stewart Valley 006,55534,Valid,H4,20.1,Found,2001,36.23728,-116.1722,"(36.23728, -116.1722)",POINT (-116.1722 36.23728),None_Found,Nevada,Nye County,United States,0.0
Stewart Valley 007,55535,Valid,H4,8.7,Found,2001,36.23722,-116.17241999999999,"(36.23722, -116.17242)",POINT (-116.17242 36.23722),None_Found,Nevada,Nye County,United States,0.0
Stewart Valley 008,55536,Valid,H6,4.2,Found,2001,36.237429999999996,-116.17223,"(36.23743, -116.17223)",POINT (-116.17223 36.23743),None_Found,Nevada,Nye County,United States,0.0
Stewart Valley 009,55537,Valid,LL5,375.0,Found,2003,36.17557,-116.15899999999999,"(36.17557, -116.159)",POINT (-116.159 36.17557),None_Found,California,,United States,0.0
Stewart Valley 010,55538,Valid,H5,41.7,Found,2003,36.18472,-116.14341999999999,"(36.18472, -116.14342)",POINT (-116.14342 36.18472),None_Found,California,Inyo County,United States,0.0
Stewart Valley 011,55539,Valid,H6,49.6,Found,2003,36.21017,-116.16825,"(36.21017, -116.16825)",POINT (-116.16825 36.21017),None_Found,California,,United States,0.0
Stewart Valley 012,55528,Valid,H6,130.0,Found,2012,36.235,-116.18358,"(36.235, -116.18358)",POINT (-116.18358 36.235),None_Found,Nevada,Nye County,United States,0.0
Stoneham,31330,Valid,H5,5000.0,Found,1960,40.63783,-103.69717,"(40.63783, -103.69717)",POINT (-103.69717 40.63783),None_Found,Colorado,Weld County,United States,0.0
Stonington,23727,Valid,H5,2700.0,Found,1942,37.28333,-102.2,"(37.28333, -102.2)",POINT (-102.2 37.28333),None_Found,Colorado,Baca County,United States,0.0
Stratton,23730,Valid,OC,121.0,Found,1964,39.22167,-102.59,"(39.22167, -102.59)",POINT (-102.59 39.22167),None_Found,Colorado,Kit Carson County,United States,0.0
Study Butte,23734,Valid,H3-6,417.0,Found,1983,29.30167,-103.5,"(29.30167, -103.5)",POINT (-103.5 29.30167),None_Found,Texas,Brewster County,United States,0.0
Stump Spring 083,52752,Valid,LL6,13700.0,Found,2010,35.98728,-115.85828000000001,"(35.98728, -115.85828)",POINT (-115.85828 35.98728),None_Found,Nevada,Nye County,United States,0.0
Sublette,23735,Valid,L6,1300.0,Found,1952,37.5,-100.83333,"(37.5, -100.83333)",POINT (-100.83333 37.5),None_Found,Kansas,Haskell County,United States,0.0
Sulphur Springs Draw,23740,Valid,H5,1892.0,Found,1990,32.98333,-102.37833,"(32.98333, -102.37833)",POINT (-102.37833 32.98333),None_Found,Texas,Terry County,United States,0.0
Summerfield,23743,Valid,L5,6200.0,Found,1979,34.76667,-102.41667,"(34.76667, -102.41667)",POINT (-102.41667 34.76667),None_Found,Texas,Deaf Smith County,United States,0.0
Summit,23744,Valid,"Iron, IIAB",1000.0,Found,1890,34.2,-86.48333000000001,"(34.2, -86.48333)",POINT (-86.48333 34.2),None_Found,Alabama,Blount County,United States,0.0
Sunray,23746,Valid,H4,4300.0,Found,1985,36.0,-101.83333,"(36.0, -101.83333)",POINT (-101.83333 36),None_Found,Texas,Moore County,United States,0.0
Sunstone Knoll,23747,Valid,L6,15.6,Found,1985,39.16278,-112.70806,"(39.16278, -112.70806)",POINT (-112.70806 39.16278),None_Found,Utah,Millard County,United States,0.0
Superior Valley 001,23748,Valid,H5,3.4,Found,2000,35.25448,-117.10972,"(35.25448, -117.10972)",POINT (-117.10972 35.25448),None_Found,California,,United States,0.0
Superior Valley 002,23749,Valid,L6,145.0,Found,2000,35.22358,-117.1136,"(35.22358, -117.1136)",POINT (-117.1136 35.22358),None_Found,California,,United States,0.0
Superior Valley 003,23750,Valid,H6,65.6,Found,2001,35.24742,-117.0999,"(35.24742, -117.0999)",POINT (-117.0999 35.24742),None_Found,California,,United States,0.0
Superior Valley 004,23751,Valid,L6,15.3,Found,2001,35.23533,-117.1005,"(35.23533, -117.1005)",POINT (-117.1005 35.23533),None_Found,California,,United States,0.0
Superior Valley 005,23752,Valid,H6,32.92,Found,2001,35.238,-117.0365,"(35.238, -117.0365)",POINT (-117.0365 35.238),None_Found,California,,United States,0.0
Superior Valley 006,23753,Valid,H6,78.5,Found,2001,35.23883,-117.02667,"(35.23883, -117.02667)",POINT (-117.02667 35.23883),None_Found,California,San Bernardino County,United States,0.0
Superior Valley 007,23754,Valid,L6,67.21,Found,2001,35.23833,-117.03283,"(35.23833, -117.03283)",POINT (-117.03283 35.23833),None_Found,California,San Bernardino County,United States,0.0
Superior Valley 008,23755,Valid,L6,77.44,Found,2001,35.236,-117.044,"(35.236, -117.044)",POINT (-117.044 35.236),None_Found,California,,United States,0.0
Superior Valley 009,23756,Valid,L6,116.42,Found,2001,35.23583,-117.044,"(35.23583, -117.044)",POINT (-117.044 35.23583),None_Found,California,,United States,0.0
Superior Valley 010,23757,Valid,L4,26.26,Found,2001,35.23633,-117.04316999999999,"(35.23633, -117.04317)",POINT (-117.04317 35.23633),None_Found,California,,United States,0.0
Superior Valley 011,23758,Valid,H6,2.52,Found,2001,35.23617,-117.04299999999999,"(35.23617, -117.043)",POINT (-117.043 35.23617),None_Found,California,,United States,0.0
Superior Valley 013,32767,Valid,L5,2.74,Found,2002,35.23333,-117.03945,"(35.23333, -117.03945)",POINT (-117.03945 35.23333),None_Found,California,,United States,0.0
Superior Valley 014,34064,Valid,Acapulcoite,1.77,Found,2002,35.236,-117.04212,"(35.236, -117.04212)",POINT (-117.04212 35.236),None_Found,California,,United States,0.0
Superior Valley 018,32768,Valid,H5,2.74,Found,2002,35.236670000000004,-117.03945,"(35.23667, -117.03945)",POINT (-117.03945 35.23667),None_Found,California,,United States,0.0
Superior Valley 020,31331,Valid,L6,307.75,Found,2003,35.23858,-117.02628,"(35.23858, -117.02628)",POINT (-117.02628 35.23858),None_Found,California,San Bernardino County,United States,0.0
Superior Valley 022,31332,Valid,H5,38.9,Found,2004,35.23705,-117.01618,"(35.23705, -117.01618)",POINT (-117.01618 35.23705),None_Found,California,,United States,0.0
Superior Valley 026,44801,Valid,L4,15.8,Found,2006,35.23625,-117.04638,"(35.23625, -117.04638)",POINT (-117.04638 35.23625),None_Found,California,,United States,0.0
Superstition Mountain,23759,Valid,H5,333.0,Found,2000,32.87083,-115.7825,"(32.87083, -115.7825)",POINT (-115.7825 32.87083),None_Found,California,Imperial County,United States,0.0
